Item Identifier,Item Fat Content,Item Type,Outlet Establishment Year,Outlet Location Type,Outlet Size,Outlet Type,Total Amount,Rating
FDS20,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,16491.3103,4
FDU07,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,13459.57815,4
FDX08,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,16220.79495,4
FDZ56,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,15337.75285,4
FDY55,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,23203.1667,4
FDL20,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,10079.89615,4
FDB33,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,14316.01455,4
FDV55,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,13144.4071,4
FDA44,Low Fat,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,5251.91825,4
DRH11,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,4815.86635,4
DRN11,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,13054.1571,4
DRK47,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,20754.73835,4
DRJ11,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,17083.1698,4
DRO47,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,10079.6615,4
DRJ59,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,3494.1551,4
DRO59,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,6804.9583,4
DRO35,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,10383.1903,4
DRI47,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,12952.0302,4
DRI23,Low Fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,14598.64145,4
NCM05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,23683.63965,4
NCO05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,8884.0656,4
NCI29,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,12744.68985,4
NCB54,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,11582.1074,4
NCO29,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,15013.32215,4
NCQ05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,13552.9147,4
NCV29,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,15890.19115,4
NCR53,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,20219.6461,4
NCN29,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,4314.25685,4
NCO53,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,16440.0122,4
NCM41,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,8448.483,4
NCC54,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,21598.5939,4
NCW41,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,14264.9511,4
NCY17,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,4071.05115,4
NCW53,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,17428.73705,4
NCJ05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,13751.23005,4
NCW05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,9782.54045,4
NCA05,Low Fat,Health and Hygiene,2012,Tier 1,Medium,Supermarket Type1,13580.22435,4
NCT42,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,13532.0128,4
NCS30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,11494.7093,4
NCF06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,23545.88205,4
NCO26,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,10527.5903,4
NCM06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14084.9204,4
NCW54,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,5348.1067,4
NCS42,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,8286.26765,4
NCU54,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,18855.66175,4
NCT30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,4410.67995,4
NCK18,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14856.8106,4
NCK54,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,10380.10375,4
NCR06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,3872.7358,4
NCS18,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,9791.56545,4
NCD06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,4052.7665,4
NCQ06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,23095.10135,4
NCH07,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14418.3761,4
NCD55,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,3632.14735,4
NCZ54,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14562.3068,4
NCI54,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,9836.4558,4
NCE30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,19321.64055,4
NCH55,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,11335.5805,4
NCH30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,10395.5365,4
NCL30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,11618.2074,4
NCI55,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,10969.11135,4
NCI42,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,18762.55985,4
NCQ50,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,19468.89245,4
NCC06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,11464.7824,4
NCZ06,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,22731.24945,4
NCR50,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,14000.8435,4
NCP30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,3518.14355,4
NCR30,Low Fat,Household,2012,Tier 1,Medium,Supermarket Type1,6811.1314,4
FDA39,Low Fat,Meat,2012,Tier 1,Medium,Supermarket Type1,3482.04355,4
FDK27,Low Fat,Meat,2012,Tier 1,Medium,Supermarket Type1,10755.5979,4
FDG31,Low Fat,Meat,2012,Tier 1,Medium,Supermarket Type1,5675.15465,4
FDY51,Low Fat,Meat,2012,Tier 1,Medium,Supermarket Type1,20015.62695,4
FDQ39,Low Fat,Meat,2012,Tier 1,Medium,Supermarket Type1,17200.26015,4
NCM07,Low Fat,Others,2012,Tier 1,Medium,Supermarket Type1,7724.5697,4
NCQ43,Low Fat,Others,2012,Tier 1,Medium,Supermarket Type1,9755.2308,4
NCJ31,Low Fat,Others,2012,Tier 1,Medium,Supermarket Type1,21932.5189,4
FDH09,Low Fat,Seafood,2012,Tier 1,Medium,Supermarket Type1,4683.81255,4
FDD46,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,13997.75695,4
FDX21,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,9773.2808,4
FDQ57,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,13174.334,4
FDT58,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,15232.5394,4
FDY58,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,20520.08835,4
FDH58,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,10467.50185,4
FDQ33,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,13570.9647,4
FDA21,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,16821.9141,4
FDJ09,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,4040.8896,4
FDT57,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,21499.7882,4
FDX45,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14012.48575,4
FDL22,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,8153.9792,4
FDR10,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14778.9068,4
FDY10,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,10172.7634,4
FDZ09,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14790.7837,4
FDZ58,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,10993.0998,4
FDW45,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,13117.09745,4
FDV46,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,12708.8245,4
FDN57,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,12717.61485,4
FDR09,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,23518.80705,4
FDN21,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14604.5799,4
FDP09,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,19276.51555,4
FDV58,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,17702.1043,4
FDH10,Low Fat,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,17422.56395,4
DRG48,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,13285.72055,4
DRD25,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,10323.3365,4
DRE13,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,7808.41195,4
DRB24,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,14003.6954,4
DRN37,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,15028.05095,4
DRJ24,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,16867.0391,4
DRK13,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,18068.8081,4
DRF13,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,13027.0821,4
DRH37,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,14823.79715,4
DRC12,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,17185.2967,4
DRI25,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,5095.64135,4
DRE49,Low Fat,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,13853.5916,4
FDA34,Low Fat,Starchy Foods,2012,Tier 1,Medium,Supermarket Type1,15749.347,4
FDI35,Low Fat,Starchy Foods,2012,Tier 1,Medium,Supermarket Type1,16431.22185,4
FDE36,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,14610.2837,4
FDZ59,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,14995.0375,4
FDY11,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,5903.63155,4
FDQ36,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,3364.9532,4
FDS36,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,10095.09425,4
FDP12,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,3329.08785,4
FDM60,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,3809.79545,4
FDM36,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,15662.18355,4
FDL48,Regular,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,4377.43185,4
FDX47,Regular,Breads,2012,Tier 1,Medium,Supermarket Type1,14063.5492,4
FDY47,Regular,Breads,2012,Tier 1,Medium,Supermarket Type1,11870.67275,4
FDO49,Regular,Breakfast,2012,Tier 1,Medium,Supermarket Type1,4413.2972,4
FDN49,Regular,Breakfast,2012,Tier 1,Medium,Supermarket Type1,3614.332,4
FDQ25,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,15571.93355,4
FDG38,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,7817.6716,4
FDL50,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,11317.76515,4
FDI38,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,18714.58295,4
FDC14,Regular,Canned,2012,Tier 1,Medium,Supermarket Type1,3794.59735,4
FDU50,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,10407.4134,4
FDJ15,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,16647.5872,4
FDC16,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,7766.3735,4
FDQ26,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,5221.52205,4
FDY38,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,20904.6075,4
FDC40,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,7165.72365,4
FDB40,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,13159.37055,4
FDD52,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,10004.84425,4
FDA27,Regular,Dairy,2012,Tier 1,Medium,Supermarket Type1,22920.5398,4
FDR16,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,19351.56745,4
FDG17,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,22061.48615,4
FDR40,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,7108.25245,4
FDT52,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,22076.4496,4
FDT16,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,23657.03395,4
FDG05,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,14012.48575,4
FDP28,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,23726.1474,4
FDH17,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,8697.62715,4
FDV52,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,10807.13065,4
FDF53,Regular,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,16130.54495,4
FDN56,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,13075.29365,4
FDF44,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,11768.3112,4
FDH56,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,10572.7153,4
FDD21,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,10172.7634,4
FDO20,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,22926.94755,4
FDS19,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,6976.4333,4
FDC09,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,9398.0213,4
FDR56,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,17966.6812,4
FDW07,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,8091.03885,4
FDF45,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,5161.4336,4
FDI08,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,22572.3553,4
FDC08,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,20610.573,4
FDX07,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,16650.67375,4
FDP08,Regular,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,17332.31395,4
FDY39,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,16412.9372,4
FDO39,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,16503.1872,4
FDM51,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,9229.63285,4
FDH31,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,8844.87905,4
FDI07,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,17882.36965,4
FDX03,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,4257.4896,4
FDJ27,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,9328.90785,4
FDU27,Regular,Meat,2012,Tier 1,Medium,Supermarket Type1,4407.5934,4
FDN33,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,8442.3099,4
FDH46,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,9307.7713,4
FDG46,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,10383.42495,4
FDX33,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14400.09145,4
FDS58,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,14445.21645,4
FDU10,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,3473.2532,4
FDB46,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,19288.6271,4
FDU21,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,3154.76095,4
FDO09,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,23870.31275,4
FDW09,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,7258.82555,4
FDP22,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,4500.46065,4
FDL57,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,23359.4436,4
FDL09,Regular,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,15277.6644,4
DRD01,Regular,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,4806.84135,4
DRB48,Regular,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,3418.86855,4
DRA24,Regular,Soft Drinks,2012,Tier 1,Medium,Supermarket Type1,14899.0837,4
FDE35,Regular,Starchy Foods,2012,Tier 1,Medium,Supermarket Type1,5206.5586,4
FDD23,Regular,Starchy Foods,2012,Tier 1,Medium,Supermarket Type1,16839.72945,4
FDH47,Regular,Starchy Foods,2012,Tier 1,Medium,Supermarket Type1,8881.2137,4
FDW11,low fat,Breads,2012,Tier 1,Medium,Supermarket Type1,5507.00085,4
DRH59,low fat,Hard Drinks,2012,Tier 1,Medium,Supermarket Type1,6528.5045,4
NCA30,low fat,Household,2012,Tier 1,Medium,Supermarket Type1,17164.3948,4
FDW12,reg,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,13234.6571,4
FDS24,reg,Baking Goods,2012,Tier 1,Medium,Supermarket Type1,7874.43885,4
FDT23,reg,Breads,2012,Tier 1,Medium,Supermarket Type1,7120.59865,4
FDA52,reg,Frozen Foods,2012,Tier 1,Medium,Supermarket Type1,15842.21425,4
FDT07,reg,Fruits and Vegetables,2012,Tier 1,Medium,Supermarket Type1,23161.12825,4
FDT39,reg,Meat,2012,Tier 1,Medium,Supermarket Type1,13522.75315,4
FDI34,reg,Snack Foods,2012,Tier 1,Medium,Supermarket Type1,20736.4537,4
FDM44,LF,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,9485.18475,4
FDY55,LF,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,23320.4917,4
NCI54,LF,Household,1998,Tier 1,Small,Grocery Store,9971.8308,4
NCX30,LF,Household,1998,Tier 1,Small,Grocery Store,22443.1534,4
FDQ34,LF,Snack Foods,1998,Tier 1,Small,Grocery Store,9526.98855,4
DRK49,LF,Soft Drinks,1998,Tier 1,Small,Grocery Store,3656.37045,4
FDA36,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,16578.2391,4
FDC48,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,7414.8678,4
FDH12,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,9668.302,4
FDH48,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,7784.4235,4
FDI24,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,15797.08925,4
FDS48,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,13516.8147,4
FDY36,Low Fat,Baking Goods,1998,Tier 1,Small,Grocery Store,6709.0045,4
FDO23,Low Fat,Breads,1998,Tier 1,Small,Grocery Store,8559.6349,4
FDP11,Low Fat,Breads,1998,Tier 1,Small,Grocery Store,19504.52315,4
FDV47,Low Fat,Breads,1998,Tier 1,Small,Grocery Store,7631.23315,4
FDW47,Low Fat,Breads,1998,Tier 1,Small,Grocery Store,10987.16135,4
FDW59,Low Fat,Breads,1998,Tier 1,Small,Grocery Store,7757.58315,4
FDN01,Low Fat,Breakfast,1998,Tier 1,Small,Grocery Store,15968.56425,4
FDP37,Low Fat,Breakfast,1998,Tier 1,Small,Grocery Store,11461.69585,4
FDA49,Low Fat,Canned,1998,Tier 1,Small,Grocery Store,8034.03695,4
FDT13,Low Fat,Canned,1998,Tier 1,Small,Grocery Store,17041.13135,4
DRD27,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,8871.95405,4
DRH15,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,3965.8377,4
FDB39,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,5182.8048,4
FDD04,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,12898.11485,4
FDH27,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,13087.4052,4
FDR14,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,4939.36445,4
FDV38,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,4963.3529,4
FDZ38,Low Fat,Dairy,1998,Tier 1,Small,Grocery Store,15463.63355,4
FDB17,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,16262.8334,4
FDD16,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,6747.9564,4
FDD53,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,3776.54735,4
FDE16,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,18663.28485,4
FDG04,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,16713.37945,4
FDS40,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,3124.36475,4
FDT40,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,11585.19395,4
FDU52,Low Fat,Frozen Foods,1998,Tier 1,Small,Grocery Store,14174.93575,4
FDB32,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,8445.39645,4
FDB45,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,9614.38665,4
FDC32,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,8307.16955,4
FDE08,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,13526.07435,4
FDG44,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,5029.61445,4
FDJ56,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,9094.4925,4
FDX08,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,16238.84495,4
FDX20,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,20520.323,4
FDX55,Low Fat,Fruits and Vegetables,1998,Tier 1,Small,Grocery Store,19576.72315,4
DRO59,Low Fat,Hard Drinks,1998,Tier 1,Small,Grocery Store,7030.5833,4
DRP35,Low Fat,Hard Drinks,1998,Tier 1,Small,Grocery Store,11672.3574,4
NCQ05,Low Fat,Health and Hygiene,1998,Tier 1,Small,Grocery Store,13634.1397,4
NCT29,Low Fat,Health and Hygiene,1998,Tier 1,Small,Grocery Store,11131.56135,4
NCV29,Low Fat,Health and Hygiene,1998,Tier 1,Small,Grocery Store,15953.36615,4
NCD43,Low Fat,Household,1998,Tier 1,Small,Grocery Store,9584.2251,4
NCE30,Low Fat,Household,1998,Tier 1,Small,Grocery Store,19321.64055,4
NCF42,Low Fat,Household,1998,Tier 1,Small,Grocery Store,15980.6758,4
NCH43,Low Fat,Household,1998,Tier 1,Small,Grocery Store,19549.8828,4
NCH54,Low Fat,Household,1998,Tier 1,Small,Grocery Store,14294.878,4
NCH55,Low Fat,Household,1998,Tier 1,Small,Grocery Store,11507.0555,4
NCJ06,Low Fat,Household,1998,Tier 1,Small,Grocery Store,10819.00755,4
NCJ42,Low Fat,Household,1998,Tier 1,Small,Grocery Store,9271.6713,4
NCM30,Low Fat,Household,1998,Tier 1,Small,Grocery Store,3905.9839,4
NCR30,Low Fat,Household,1998,Tier 1,Small,Grocery Store,6630.6314,4
NCS06,Low Fat,Household,1998,Tier 1,Small,Grocery Store,23789.08775,4
NCT30,Low Fat,Household,1998,Tier 1,Small,Grocery Store,4257.25495,4
NCU18,Low Fat,Household,1998,Tier 1,Small,Grocery Store,12856.0764,4
NCX18,Low Fat,Household,1998,Tier 1,Small,Grocery Store,17590.71775,4
NCX42,Low Fat,Household,1998,Tier 1,Small,Grocery Store,14706.47215,4
NCZ18,Low Fat,Household,1998,Tier 1,Small,Grocery Store,22812.47445,4
FDH19,Low Fat,Meat,1998,Tier 1,Small,Grocery Store,15809.43545,4
FDP27,Low Fat,Meat,1998,Tier 1,Small,Grocery Store,17233.50825,4
FDV39,Low Fat,Meat,1998,Tier 1,Small,Grocery Store,17765.04465,4
NCL31,Low Fat,Others,1998,Tier 1,Small,Grocery Store,13063.41675,4
NCQ43,Low Fat,Others,1998,Tier 1,Small,Grocery Store,9953.7808,4
FDH21,Low Fat,Seafood,1998,Tier 1,Small,Grocery Store,14319.1011,4
FDD58,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,9085.4675,4
FDH10,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,17386.46395,4
FDN21,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,14424.0799,4
FDN57,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,12952.26485,4
FDP33,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,23137.1398,4
FDP58,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,19642.75005,4
FDW34,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,21878.13425,4
FDX45,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,13958.33575,4
FDZ45,Low Fat,Snack Foods,1998,Tier 1,Small,Grocery Store,17861.2331,4
DRC25,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,7832.63505,4
DRD25,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,10079.6615,4
DRE37,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,17101.2198,4
DRG01,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,7081.64675,4
DRH36,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,6594.5314,4
DRK37,Low Fat,Soft Drinks,1998,Tier 1,Small,Grocery Store,17098.13325,4
FDC60,Regular,Baking Goods,1998,Tier 1,Small,Grocery Store,8018.83885,4
FDQ36,Regular,Baking Goods,1998,Tier 1,Small,Grocery Store,3446.1782,4
FDQ60,Regular,Baking Goods,1998,Tier 1,Small,Grocery Store,10939.18445,4
